date,account_id,service,region,environment,cost_usd,usage_type,pricing_model,project,owner,currency
2026-03-07,1764,Amazon EC2,us-east-1,QA,47.06,Compute,Spot,Analytics,Miguel,USD
2026-03-07,1085,Amazon RDS,us-west-2,Production,72.47,Storage,Reserved,FinOps,DataTeam,USD
2026-03-07,1898,CloudFront,us-east-1,Dev,61.13,Network,Spot,WebApp,DataTeam,USD
2026-03-07,1889,Amazon S3,us-east-1,QA,14.82,Compute,Spot,FinOps,Miguel,USD
2026-03-07,1569,AWS Lambda,eu-central-1,Production,6.33,Network,On-Demand,FinOps,DevOps,USD
2026-03-07,1181,Amazon RDS,us-west-2,QA,52.0,Compute,Reserved,FinOps,Miguel,USD
2026-03-07,1687,Amazon RDS,us-west-2,Production,8.2,Compute,On-Demand,FinOps,Miguel,USD
2026-03-07,1940,Amazon S3,us-east-1,Production,87.99,Network,Reserved,Analytics,DevOps,USD
2026-03-07,1636,AWS Lambda,us-east-1,QA,68.87,Network,On-Demand,Analytics,DataTeam,USD
2026-03-08,1091,Amazon RDS,us-east-1,Dev,78.28,Storage,Spot,FinOps,DataTeam,USD
2026-03-08,1177,Amazon S3,us-east-1,Dev,79.89,Compute,Reserved,Analytics,DevOps,USD
2026-03-08,1971,CloudFront,us-east-1,QA,21.97,Network,Spot,WebApp,DevOps,USD
2026-03-08,1378,Amazon S3,us-west-2,QA,7.77,Storage,Spot,Analytics,DevOps,USD
2026-03-08,1310,AWS Lambda,us-east-1,Production,21.33,Network,Spot,WebApp,Miguel,USD
2026-03-08,1365,Amazon EC2,us-east-1,QA,25.04,Compute,On-Demand,WebApp,DevOps,USD
2026-03-08,1397,CloudFront,us-east-1,Dev,58.8,Compute,Spot,WebApp,Miguel,USD
2026-03-08,1340,Amazon S3,us-east-1,QA,83.05,Compute,Spot,WebApp,DataTeam,USD
2026-03-08,1416,CloudFront,eu-central-1,Production,74.47,Network,Reserved,FinOps,DataTeam,USD
2026-03-08,1115,AWS Lambda,us-east-1,QA,57.1,Storage,Spot,WebApp,Miguel,USD
2026-03-08,1156,CloudFront,us-west-2,Production,20.06,Compute,Reserved,FinOps,Miguel,USD
2026-03-08,1481,Amazon RDS,us-west-2,Dev,80.04,Storage,Spot,Analytics,DevOps,USD
2026-03-08,1220,Amazon EC2,eu-central-1,QA,62.73,Storage,Spot,Analytics,DataTeam,USD
2026-03-08,1553,Amazon S3,eu-central-1,Production,52.52,Network,Spot,Analytics,Miguel,USD
2026-03-08,1471,CloudFront,eu-central-1,Production,85.99,Storage,Spot,Analytics,Miguel,USD
2026-03-08,1363,Amazon EC2,eu-central-1,QA,62.57,Storage,Spot,WebApp,DevOps,USD
2026-03-08,1111,Amazon EC2,eu-central-1,QA,38.99,Compute,Spot,FinOps,Miguel,USD
2026-03-08,1374,Amazon S3,us-east-1,Dev,56.15,Network,On-Demand,Analytics,DevOps,USD
2026-03-08,1564,CloudFront,us-west-2,Production,5.15,Network,On-Demand,WebApp,DevOps,USD
2026-03-08,1726,AWS Lambda,eu-central-1,QA,9.56,Network,On-Demand,WebApp,Miguel,USD
2026-03-09,1653,Amazon RDS,us-west-2,Production,44.81,Storage,Spot,WebApp,Miguel,USD
2026-03-09,1159,CloudFront,us-east-1,Dev,23.91,Network,On-Demand,FinOps,DataTeam,USD
2026-03-09,1386,CloudFront,eu-central-1,Production,68.58,Network,Reserved,WebApp,Miguel,USD
2026-03-09,1616,CloudFront,us-east-1,QA,22.07,Storage,On-Demand,Analytics,DataTeam,USD
2026-03-09,1591,Amazon EC2,us-west-2,Production,90.16,Compute,Spot,WebApp,DevOps,USD
2026-03-09,1456,CloudFront,eu-central-1,Dev,23.79,Compute,On-Demand,WebApp,Miguel,USD
2026-03-09,1693,Amazon EC2,eu-central-1,QA,99.58,Storage,On-Demand,WebApp,DevOps,USD
2026-03-09,1174,AWS Lambda,eu-central-1,QA,14.08,Storage,On-Demand,WebApp,Miguel,USD
2026-03-09,1277,Amazon S3,us-east-1,QA,67.1,Network,On-Demand,Analytics,Miguel,USD
2026-03-09,1520,CloudFront,eu-central-1,Dev,8.38,Compute,Spot,FinOps,Miguel,USD
2026-03-09,1587,Amazon S3,us-east-1,Dev,49.52,Compute,Reserved,WebApp,Miguel,USD
2026-03-09,1673,Amazon RDS,us-east-1,Dev,21.16,Compute,Spot,WebApp,DevOps,USD
2026-03-09,1245,Amazon S3,us-east-1,Production,74.67,Compute,On-Demand,FinOps,DataTeam,USD
2026-03-09,1336,CloudFront,us-east-1,Production,66.91,Network,Reserved,WebApp,Miguel,USD
2026-03-09,1559,Amazon RDS,us-east-1,Dev,50.92,Network,Spot,FinOps,Miguel,USD
2026-03-09,1843,AWS Lambda,us-west-2,Production,19.89,Storage,Spot,Analytics,DataTeam,USD
2026-03-09,1986,Amazon EC2,us-east-1,Production,64.08,Compute,Spot,WebApp,Miguel,USD
2026-03-09,1944,AWS Lambda,eu-central-1,Dev,59.81,Storage,Spot,FinOps,DataTeam,USD
2026-03-09,1564,Amazon RDS,us-west-2,Dev,60.66,Compute,Reserved,Analytics,DevOps,USD
2026-03-09,1549,Amazon RDS,eu-central-1,QA,85.34,Compute,Spot,FinOps,Miguel,USD
2026-03-10,1381,AWS Lambda,us-east-1,Dev,20.87,Storage,Spot,Analytics,DevOps,USD
2026-03-10,1026,Amazon RDS,eu-central-1,Dev,68.09,Network,On-Demand,FinOps,Miguel,USD
2026-03-10,1874,Amazon RDS,eu-central-1,Production,12.52,Compute,On-Demand,WebApp,DevOps,USD
2026-03-10,1731,Amazon EC2,us-east-1,QA,21.6,Network,Reserved,Analytics,DevOps,USD
2026-03-10,1148,Amazon S3,us-west-2,Production,36.24,Compute,On-Demand,Analytics,DataTeam,USD
2026-03-10,1130,AWS Lambda,us-east-1,Production,49.04,Network,Spot,WebApp,DataTeam,USD
2026-03-10,1616,Amazon EC2,us-east-1,Production,68.72,Network,Spot,Analytics,DevOps,USD
2026-03-10,1954,CloudFront,us-east-1,Production,93.11,Compute,On-Demand,FinOps,DataTeam,USD
2026-03-10,1386,Amazon EC2,eu-central-1,QA,52.22,Storage,Spot,Analytics,DataTeam,USD
2026-03-10,1216,Amazon RDS,us-west-2,Production,12.55,Compute,Reserved,FinOps,DevOps,USD
2026-03-10,1948,CloudFront,us-east-1,QA,15.08,Storage,Reserved,Analytics,DataTeam,USD
2026-03-10,1028,AWS Lambda,eu-central-1,QA,20.3,Compute,Spot,FinOps,DevOps,USD
2026-03-10,1657,AWS Lambda,us-west-2,Dev,37.82,Storage,Spot,WebApp,DataTeam,USD
2026-03-10,1277,Amazon S3,us-east-1,Dev,56.54,Compute,Reserved,WebApp,DevOps,USD
2026-03-10,1850,AWS Lambda,us-west-2,Production,62.62,Network,Reserved,WebApp,Miguel,USD
2026-03-10,1131,CloudFront,us-east-1,Dev,55.94,Storage,On-Demand,WebApp,Miguel,USD
2026-03-10,1249,Amazon RDS,us-east-1,Production,77.96,Storage,Reserved,Analytics,DataTeam,USD
2026-03-10,1252,Amazon EC2,eu-central-1,QA,19.8,Compute,Reserved,WebApp,DevOps,USD
2026-03-10,1186,AWS Lambda,us-east-1,Production,57.65,Storage,Spot,Analytics,Miguel,USD
2026-03-10,1045,Amazon S3,eu-central-1,QA,17.91,Network,Reserved,WebApp,DevOps,USD
2026-03-11,1530,Amazon S3,us-east-1,Production,18.66,Compute,On-Demand,WebApp,DevOps,USD
2026-03-11,1949,Amazon EC2,us-west-2,Production,34.99,Storage,Spot,FinOps,DevOps,USD
2026-03-11,1352,Amazon S3,us-west-2,Dev,30.06,Network,Reserved,Analytics,Miguel,USD
2026-03-11,1578,Amazon S3,eu-central-1,Production,48.65,Compute,Reserved,Analytics,DataTeam,USD
2026-03-11,1480,Amazon EC2,us-west-2,Dev,91.07,Network,Reserved,Analytics,DevOps,USD
2026-03-11,1737,CloudFront,us-west-2,QA,84.13,Network,Reserved,WebApp,DevOps,USD
2026-03-11,1043,Amazon EC2,us-east-1,Dev,90.56,Compute,On-Demand,Analytics,DevOps,USD
2026-03-11,1736,Amazon RDS,us-west-2,Production,43.36,Storage,Spot,FinOps,DevOps,USD
2026-03-11,1767,Amazon S3,us-east-1,Production,50.66,Storage,On-Demand,WebApp,Miguel,USD
2026-03-11,1622,CloudFront,eu-central-1,Production,31.8,Network,Reserved,FinOps,DevOps,USD
2026-03-11,1831,Amazon RDS,us-east-1,Production,50.67,Compute,Spot,WebApp,DataTeam,USD
2026-03-11,1996,Amazon RDS,us-west-2,Dev,21.49,Network,Reserved,Analytics,DevOps,USD
2026-03-11,1613,Amazon RDS,eu-central-1,Dev,44.68,Network,Spot,Analytics,Miguel,USD
2026-03-11,1158,Amazon RDS,us-east-1,QA,61.09,Compute,On-Demand,FinOps,Miguel,USD
2026-03-11,1557,CloudFront,us-east-1,Dev,91.22,Network,Spot,WebApp,DataTeam,USD
2026-03-11,1703,Amazon RDS,eu-central-1,QA,17.01,Storage,On-Demand,FinOps,DataTeam,USD
2026-03-11,1446,Amazon RDS,us-west-2,QA,86.5,Storage,On-Demand,FinOps,Miguel,USD
2026-03-11,1814,AWS Lambda,eu-central-1,Dev,16.12,Network,On-Demand,WebApp,DataTeam,USD
2026-03-11,1527,CloudFront,us-east-1,QA,64.62,Storage,Spot,Analytics,Miguel,USD
2026-03-11,1092,Amazon S3,us-east-1,Production,51.8,Storage,Spot,Analytics,DataTeam,USD
2026-03-12,1013,Amazon RDS,us-east-1,Dev,8.85,Compute,Spot,WebApp,DevOps,USD
2026-03-12,1288,Amazon RDS,us-east-1,Dev,77.15,Network,Spot,WebApp,Miguel,USD
2026-03-12,1847,Amazon S3,eu-central-1,Dev,55.75,Compute,On-Demand,WebApp,DevOps,USD
2026-03-12,1382,Amazon S3,us-east-1,Production,34.33,Compute,On-Demand,Analytics,Miguel,USD
2026-03-12,1168,Amazon EC2,us-east-1,QA,58.18,Compute,On-Demand,Analytics,DataTeam,USD
2026-03-12,1530,CloudFront,us-west-2,QA,99.26,Compute,Reserved,FinOps,Miguel,USD
2026-03-12,1182,CloudFront,us-east-1,Dev,92.43,Storage,Reserved,WebApp,Miguel,USD
2026-03-12,1446,AWS Lambda,us-west-2,Dev,48.15,Network,Reserved,Analytics,DataTeam,USD
2026-03-12,1557,Amazon RDS,eu-central-1,QA,84.1,Network,On-Demand,FinOps,DevOps,USD
2026-03-12,1930,Amazon S3,eu-central-1,Dev,26.3,Storage,On-Demand,WebApp,DevOps,USD
2026-03-12,1570,Amazon S3,eu-central-1,Production,80.38,Network,Spot,WebApp,Miguel,USD
2026-03-12,1620,Amazon EC2,us-west-2,Dev,8.25,Storage,Spot,Analytics,DataTeam,USD
2026-03-12,1216,Amazon RDS,eu-central-1,QA,84.02,Network,Spot,FinOps,DevOps,USD
2026-03-12,1199,Amazon EC2,us-west-2,Dev,12.13,Network,On-Demand,Analytics,Miguel,USD
2026-03-12,1899,AWS Lambda,us-west-2,Production,55.49,Storage,Reserved,FinOps,Miguel,USD
2026-03-12,1561,Amazon S3,us-west-2,Production,78.81,Storage,Reserved,Analytics,DataTeam,USD
2026-03-12,1728,Amazon EC2,us-east-1,Dev,74.82,Compute,Spot,WebApp,Miguel,USD
2026-03-12,1271,Amazon EC2,us-east-1,QA,73.54,Storage,Spot,Analytics,DataTeam,USD
2026-03-12,1790,Amazon EC2,us-west-2,Production,42.4,Network,Reserved,Analytics,DevOps,USD
2026-03-12,1253,Amazon S3,us-east-1,Dev,34.77,Network,On-Demand,WebApp,DataTeam,USD
2026-03-13,1438,CloudFront,eu-central-1,QA,83.41,Compute,Reserved,FinOps,DataTeam,USD
2026-03-13,1342,CloudFront,us-west-2,Production,78.48,Compute,Reserved,Analytics,DataTeam,USD
2026-03-13,1447,CloudFront,us-west-2,QA,86.05,Network,Spot,WebApp,Miguel,USD
2026-03-13,1249,AWS Lambda,us-east-1,Dev,78.64,Compute,On-Demand,FinOps,DevOps,USD
2026-03-13,1342,AWS Lambda,us-east-1,Dev,62.73,Storage,Reserved,FinOps,Miguel,USD
2026-03-13,1491,Amazon EC2,us-west-2,Dev,66.16,Compute,Spot,FinOps,Miguel,USD
2026-03-13,1010,Amazon S3,eu-central-1,Production,40.72,Storage,On-Demand,FinOps,DevOps,USD
2026-03-13,1924,Amazon EC2,eu-central-1,Dev,58.08,Network,On-Demand,FinOps,Miguel,USD
2026-03-13,1167,Amazon EC2,us-east-1,QA,9.5,Storage,Spot,FinOps,Miguel,USD
2026-03-13,1718,Amazon EC2,us-west-2,QA,37.35,Compute,On-Demand,FinOps,DevOps,USD
2026-03-13,1726,CloudFront,us-east-1,QA,93.11,Compute,On-Demand,WebApp,Miguel,USD
2026-03-13,1268,Amazon EC2,us-west-2,Production,78.2,Storage,On-Demand,Analytics,DataTeam,USD
2026-03-13,1406,AWS Lambda,us-west-2,Production,80.51,Network,Spot,Analytics,DevOps,USD
2026-03-13,1737,Amazon EC2,us-west-2,QA,99.71,Compute,Spot,Analytics,DataTeam,USD
2026-03-13,1757,Amazon S3,eu-central-1,Dev,7.07,Storage,On-Demand,Analytics,DataTeam,USD
2026-03-13,1661,Amazon EC2,us-east-1,QA,98.54,Storage,On-Demand,Analytics,DataTeam,USD
2026-03-13,1943,Amazon S3,us-east-1,Production,51.53,Compute,Reserved,Analytics,DataTeam,USD
2026-03-13,1815,Amazon S3,eu-central-1,Production,8.87,Storage,Spot,WebApp,Miguel,USD
2026-03-13,1913,CloudFront,us-west-2,Production,25.91,Network,Spot,WebApp,DevOps,USD
2026-03-13,1983,CloudFront,eu-central-1,Production,83.34,Storage,On-Demand,WebApp,DevOps,USD
2026-03-14,1446,Amazon EC2,us-west-2,Dev,76.41,Compute,Spot,Analytics,DevOps,USD
2026-03-14,1431,Amazon S3,eu-central-1,Production,73.65,Compute,On-Demand,WebApp,DataTeam,USD
2026-03-14,1369,CloudFront,eu-central-1,Dev,46.91,Compute,On-Demand,FinOps,Miguel,USD
2026-03-14,1443,CloudFront,eu-central-1,Dev,40.99,Storage,On-Demand,Analytics,DataTeam,USD
2026-03-14,1984,CloudFront,us-east-1,Production,82.36,Storage,Reserved,Analytics,DevOps,USD
2026-03-14,1166,AWS Lambda,us-west-2,Production,17.86,Storage,On-Demand,FinOps,Miguel,USD
2026-03-14,1632,CloudFront,us-east-1,Production,71.91,Network,Spot,WebApp,Miguel,USD
2026-03-14,1815,AWS Lambda,us-west-2,Production,66.17,Network,Spot,Analytics,Miguel,USD
2026-03-14,1678,Amazon EC2,us-east-1,Dev,89.84,Network,Reserved,WebApp,DataTeam,USD
2026-03-14,1720,Amazon RDS,us-east-1,Dev,70.51,Storage,Reserved,Analytics,Miguel,USD
2026-03-14,1153,AWS Lambda,eu-central-1,QA,80.36,Network,Reserved,Analytics,DataTeam,USD
2026-03-14,1580,Amazon S3,us-west-2,QA,21.18,Storage,Spot,WebApp,DataTeam,USD
2026-03-14,1228,Amazon EC2,us-east-1,QA,56.7,Compute,Reserved,Analytics,DataTeam,USD
2026-03-14,1352,Amazon RDS,us-east-1,Production,67.33,Network,On-Demand,FinOps,Miguel,USD
2026-03-14,1804,Amazon RDS,us-west-2,Dev,15.28,Storage,Spot,Analytics,Miguel,USD
2026-03-14,1866,Amazon RDS,us-east-1,QA,86.13,Network,On-Demand,FinOps,Miguel,USD
2026-03-14,1646,Amazon RDS,us-west-2,Dev,7.88,Storage,Spot,FinOps,Miguel,USD
2026-03-14,1002,Amazon RDS,us-east-1,QA,61.08,Compute,Spot,FinOps,Miguel,USD
2026-03-14,1117,Amazon EC2,us-west-2,Dev,68.83,Compute,Reserved,WebApp,Miguel,USD
2026-03-14,1936,CloudFront,us-east-1,Dev,82.35,Network,Spot,Analytics,Miguel,USD
2026-03-15,1247,AWS Lambda,us-west-2,Production,53.03,Storage,Spot,WebApp,DevOps,USD
2026-03-15,1397,Amazon RDS,us-west-2,Production,43.41,Storage,Reserved,WebApp,DataTeam,USD
2026-03-15,1738,AWS Lambda,us-west-2,Dev,57.71,Compute,On-Demand,WebApp,DevOps,USD
2026-03-15,1623,AWS Lambda,us-west-2,Production,91.53,Storage,On-Demand,Analytics,DataTeam,USD
2026-03-15,1195,AWS Lambda,us-east-1,Dev,30.31,Storage,Spot,WebApp,DevOps,USD
2026-03-15,1010,Amazon RDS,us-west-2,Production,75.0,Storage,Spot,WebApp,DevOps,USD
2026-03-15,1937,AWS Lambda,eu-central-1,QA,64.39,Network,On-Demand,Analytics,Miguel,USD
2026-03-15,1558,AWS Lambda,us-west-2,Dev,27.51,Network,On-Demand,Analytics,Miguel,USD
2026-03-15,1525,CloudFront,us-east-1,Production,9.02,Network,Spot,WebApp,Miguel,USD
2026-03-15,1089,AWS Lambda,us-west-2,Production,99.0,Storage,Spot,FinOps,DevOps,USD
2026-03-15,1258,AWS Lambda,us-west-2,Production,21.97,Compute,Spot,WebApp,Miguel,USD
2026-03-15,1319,CloudFront,us-west-2,QA,25.86,Compute,Spot,WebApp,DevOps,USD
2026-03-15,1567,CloudFront,us-east-1,Dev,7.25,Storage,On-Demand,Analytics,Miguel,USD
2026-03-15,1047,Amazon EC2,us-west-2,Dev,74.57,Storage,Reserved,WebApp,DataTeam,USD
2026-03-15,1396,CloudFront,us-west-2,Production,56.14,Compute,Spot,Analytics,Miguel,USD
2026-03-15,1508,CloudFront,us-west-2,QA,56.41,Compute,On-Demand,WebApp,Miguel,USD
2026-03-15,1986,AWS Lambda,us-east-1,QA,18.2,Storage,Reserved,Analytics,Miguel,USD
2026-03-15,1579,AWS Lambda,us-east-1,QA,72.71,Compute,On-Demand,Analytics,Miguel,USD
2026-03-15,1951,AWS Lambda,eu-central-1,Dev,95.02,Compute,Spot,Analytics,DevOps,USD
2026-03-15,1004,Amazon S3,us-west-2,Production,22.32,Compute,Reserved,WebApp,DevOps,USD
2026-03-16,1653,Amazon S3,us-west-2,Production,71.09,Compute,Spot,WebApp,Miguel,USD
2026-03-16,1740,Amazon EC2,us-east-1,Dev,65.1,Compute,Reserved,Analytics,DataTeam,USD
2026-03-16,1643,AWS Lambda,us-east-1,Production,85.13,Network,Reserved,WebApp,DevOps,USD
2026-03-16,1991,Amazon RDS,us-east-1,Dev,66.86,Network,Spot,Analytics,DevOps,USD
2026-03-16,1857,Amazon EC2,us-east-1,QA,53.76,Network,Reserved,Analytics,Miguel,USD
2026-03-16,1922,Amazon S3,eu-central-1,Production,56.93,Compute,Spot,Analytics,DevOps,USD
2026-03-16,1909,Amazon S3,us-east-1,QA,60.23,Network,Reserved,WebApp,Miguel,USD
2026-03-16,1519,Amazon RDS,eu-central-1,QA,58.59,Network,Reserved,WebApp,DataTeam,USD
2026-03-16,1867,CloudFront,eu-central-1,Dev,21.93,Compute,Spot,WebApp,Miguel,USD
2026-03-16,1070,Amazon S3,eu-central-1,Production,68.16,Storage,Spot,FinOps,Miguel,USD
2026-03-16,1862,CloudFront,eu-central-1,Dev,74.06,Storage,Spot,FinOps,DataTeam,USD
2026-03-16,1949,AWS Lambda,us-east-1,Production,7.14,Storage,Spot,WebApp,DevOps,USD
2026-03-16,1702,Amazon RDS,us-east-1,Production,20.88,Storage,Reserved,Analytics,Miguel,USD
2026-03-16,1867,CloudFront,us-east-1,Production,53.3,Compute,Reserved,FinOps,Miguel,USD
2026-03-16,1646,Amazon EC2,us-east-1,Dev,65.93,Storage,Reserved,Analytics,DataTeam,USD
2026-03-16,1838,CloudFront,us-east-1,Production,63.53,Compute,On-Demand,Analytics,Miguel,USD
2026-03-16,1315,CloudFront,eu-central-1,Dev,85.2,Storage,Reserved,FinOps,DataTeam,USD
2026-03-16,1998,Amazon RDS,eu-central-1,Dev,67.86,Storage,On-Demand,FinOps,DataTeam,USD
2026-03-16,1851,CloudFront,us-west-2,QA,72.95,Storage,Reserved,Analytics,DevOps,USD
2026-03-16,1012,Amazon RDS,eu-central-1,Dev,58.45,Storage,On-Demand,Analytics,Miguel,USD
2026-03-17,1775,Amazon RDS,us-west-2,QA,46.61,Compute,Reserved,FinOps,DevOps,USD
2026-03-17,1730,CloudFront,us-east-1,Dev,37.46,Storage,Reserved,FinOps,Miguel,USD
2026-03-17,1323,Amazon RDS,us-west-2,Dev,95.69,Network,On-Demand,FinOps,Miguel,USD
2026-03-17,1534,CloudFront,us-west-2,Dev,70.54,Storage,On-Demand,WebApp,DataTeam,USD
2026-03-17,1719,AWS Lambda,us-east-1,Production,88.62,Compute,Reserved,FinOps,DataTeam,USD
2026-03-17,1151,AWS Lambda,us-west-2,Dev,81.41,Network,Reserved,WebApp,DevOps,USD
2026-03-17,1749,Amazon EC2,eu-central-1,Dev,39.52,Network,Spot,FinOps,Miguel,USD
2026-03-17,1765,Amazon RDS,us-east-1,Dev,52.06,Storage,Spot,WebApp,DataTeam,USD
2026-03-17,1679,CloudFront,us-east-1,Production,74.92,Storage,On-Demand,FinOps,DataTeam,USD
2026-03-17,1576,Amazon S3,us-west-2,Production,20.23,Network,Spot,FinOps,DevOps,USD
2026-03-17,1894,Amazon S3,us-east-1,Dev,25.78,Storage,On-Demand,Analytics,Miguel,USD
2026-03-17,1489,Amazon RDS,us-east-1,Production,94.22,Network,Reserved,FinOps,DataTeam,USD
2026-03-17,1588,Amazon RDS,us-west-2,Dev,38.96,Storage,Spot,Analytics,DataTeam,USD
2026-03-17,1492,Amazon RDS,us-east-1,Production,26.44,Compute,Spot,WebApp,Miguel,USD
2026-03-17,1998,Amazon EC2,eu-central-1,Dev,22.74,Network,Spot,Analytics,DataTeam,USD
2026-03-17,1190,Amazon RDS,us-east-1,Production,44.56,Storage,Reserved,WebApp,DevOps,USD
2026-03-17,1962,Amazon EC2,eu-central-1,QA,34.45,Storage,Reserved,FinOps,Miguel,USD
2026-03-17,1425,Amazon EC2,us-west-2,QA,71.22,Compute,Reserved,WebApp,Miguel,USD
2026-03-17,1660,Amazon RDS,us-west-2,QA,72.44,Storage,On-Demand,Analytics,DataTeam,USD
2026-03-17,1679,Amazon RDS,us-east-1,Production,34.58,Compute,Spot,WebApp,DataTeam,USD
2026-03-18,1990,Amazon EC2,us-west-2,QA,72.74,Network,On-Demand,Analytics,DataTeam,USD
2026-03-18,1185,AWS Lambda,us-west-2,Dev,43.51,Network,On-Demand,WebApp,Miguel,USD
2026-03-18,1529,CloudFront,us-west-2,QA,11.51,Network,Reserved,Analytics,Miguel,USD
2026-03-18,1577,Amazon S3,us-west-2,QA,42.7,Compute,Spot,Analytics,DataTeam,USD
2026-03-18,1660,Amazon S3,us-west-2,QA,27.98,Compute,On-Demand,WebApp,Miguel,USD
2026-03-18,1998,Amazon S3,us-east-1,Dev,78.52,Storage,Spot,Analytics,DevOps,USD
2026-03-18,1007,Amazon S3,us-east-1,Dev,28.4,Network,Spot,WebApp,Miguel,USD
2026-03-18,1848,Amazon S3,us-east-1,QA,32.6,Storage,On-Demand,WebApp,Miguel,USD
2026-03-18,1687,AWS Lambda,us-east-1,Dev,41.77,Network,Spot,Analytics,DataTeam,USD
2026-03-18,1378,Amazon EC2,us-east-1,Production,85.13,Storage,Spot,Analytics,DevOps,USD
2026-03-18,1598,CloudFront,us-west-2,Production,81.08,Storage,On-Demand,Analytics,DevOps,USD
2026-03-18,1930,Amazon S3,us-east-1,QA,13.88,Network,Reserved,Analytics,Miguel,USD
2026-03-18,1368,AWS Lambda,us-east-1,Production,35.21,Compute,Spot,FinOps,DataTeam,USD
2026-03-18,1974,Amazon S3,us-east-1,QA,40.47,Compute,Spot,Analytics,DevOps,USD
2026-03-18,1517,Amazon S3,us-east-1,Dev,29.23,Network,Spot,FinOps,DataTeam,USD
2026-03-18,1205,Amazon EC2,us-west-2,Dev,44.14,Compute,Reserved,FinOps,DevOps,USD
2026-03-18,1453,AWS Lambda,us-east-1,Production,41.86,Storage,Reserved,FinOps,DataTeam,USD
2026-03-18,1413,Amazon RDS,eu-central-1,Production,50.27,Network,Spot,FinOps,Miguel,USD
2026-03-18,1504,Amazon RDS,us-west-2,Dev,96.42,Storage,Reserved,Analytics,DevOps,USD
2026-03-18,1384,AWS Lambda,us-west-2,Dev,15.39,Network,On-Demand,WebApp,DataTeam,USD
2026-03-19,1409,CloudFront,eu-central-1,Production,26.94,Network,Spot,FinOps,DevOps,USD
2026-03-19,1390,Amazon EC2,us-east-1,Production,91.6,Storage,Reserved,Analytics,Miguel,USD
2026-03-19,1663,Amazon S3,us-east-1,QA,22.86,Compute,On-Demand,Analytics,DataTeam,USD
2026-03-19,1177,CloudFront,us-east-1,QA,25.43,Network,On-Demand,WebApp,DataTeam,USD
2026-03-19,1284,CloudFront,us-west-2,QA,79.01,Storage,On-Demand,Analytics,Miguel,USD
2026-03-19,1773,Amazon S3,eu-central-1,Production,84.99,Storage,On-Demand,Analytics,DevOps,USD
2026-03-19,1591,Amazon S3,eu-central-1,Production,6.74,Network,Spot,Analytics,DevOps,USD
2026-03-19,1203,Amazon RDS,eu-central-1,Dev,84.02,Network,Reserved,Analytics,DataTeam,USD
2026-03-19,1872,CloudFront,eu-central-1,Dev,66.51,Storage,Spot,Analytics,DevOps,USD
2026-03-19,1869,Amazon RDS,eu-central-1,QA,12.57,Compute,On-Demand,FinOps,Miguel,USD
2026-03-19,1058,Amazon EC2,eu-central-1,Dev,97.23,Compute,Spot,Analytics,DevOps,USD
2026-03-19,1519,AWS Lambda,eu-central-1,QA,76.77,Network,Spot,Analytics,Miguel,USD
2026-03-19,1289,AWS Lambda,us-east-1,Dev,45.03,Network,Spot,WebApp,DataTeam,USD
2026-03-19,1756,Amazon RDS,eu-central-1,Dev,91.07,Compute,Reserved,FinOps,Miguel,USD
2026-03-19,1049,Amazon RDS,us-east-1,Dev,25.06,Compute,On-Demand,FinOps,Miguel,USD
2026-03-19,1300,Amazon RDS,us-west-2,Dev,51.37,Storage,On-Demand,FinOps,Miguel,USD
2026-03-19,1675,AWS Lambda,us-east-1,QA,78.74,Storage,Reserved,FinOps,Miguel,USD
2026-03-19,1994,Amazon S3,eu-central-1,Production,64.4,Storage,Spot,FinOps,DataTeam,USD
2026-03-19,1583,Amazon S3,eu-central-1,QA,88.39,Network,On-Demand,WebApp,DataTeam,USD
2026-03-19,1873,Amazon RDS,eu-central-1,Dev,76.37,Storage,Reserved,WebApp,DevOps,USD
2026-03-20,1115,CloudFront,eu-central-1,QA,59.61,Compute,On-Demand,Analytics,DevOps,USD
2026-03-20,1704,Amazon RDS,us-east-1,QA,92.06,Storage,On-Demand,FinOps,DevOps,USD
2026-03-20,1085,Amazon EC2,eu-central-1,Production,99.2,Storage,On-Demand,WebApp,Miguel,USD
2026-03-20,1080,CloudFront,us-east-1,Production,61.15,Storage,Spot,FinOps,DataTeam,USD
2026-03-20,1756,Amazon S3,eu-central-1,QA,86.99,Storage,On-Demand,Analytics,DataTeam,USD
2026-03-20,1630,CloudFront,us-west-2,Dev,85.66,Compute,On-Demand,Analytics,DataTeam,USD
2026-03-20,1036,Amazon EC2,us-west-2,Dev,23.76,Compute,On-Demand,WebApp,DataTeam,USD
2026-03-20,1824,Amazon S3,eu-central-1,QA,24.94,Storage,On-Demand,WebApp,Miguel,USD
2026-03-20,1953,Amazon RDS,eu-central-1,Dev,74.77,Storage,On-Demand,Analytics,DataTeam,USD
2026-03-20,1943,CloudFront,eu-central-1,Dev,89.67,Network,Spot,WebApp,Miguel,USD
2026-03-20,1333,Amazon RDS,us-west-2,Production,73.3,Compute,Reserved,FinOps,Miguel,USD
2026-03-20,1539,Amazon S3,us-east-1,Dev,75.56,Compute,Spot,Analytics,DevOps,USD
2026-03-20,1244,Amazon RDS,us-west-2,Dev,37.64,Network,Reserved,FinOps,DataTeam,USD
2026-03-20,1655,Amazon RDS,us-west-2,Production,91.28,Storage,Spot,Analytics,Miguel,USD
